"review_id","record_type","review_priority","confidence","source_term_or_finding","chosen_rendering_or_treatment","language","script","locale","unit_id","section_path","source_file","target_file","source_locator","target_locator","segment_id","final_printed_page","pagination_status","expert_review_status","please_double_check"
"REV-TE-T037","terminology_or_sense_decision","high","mixed_provisional","reflexivity / monotonicity / transitivity / compactness (of derivability)","స్వావర్తనత్వం / ఏకదిశత / సంక్రామకత్వం / సంహతత్వం","Telugu","Telu","te-Telu-IN","OLP-0077","first-order-logic/sequent-calculus/proof-theoretic-notions","content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex","translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex","content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex:147-155","translation/content/first-order-logic/sequent-calculus/proof-theoretic-notions.tex:153-161","OLP-0077-B022","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్వావర్తనత్వం / ఏకదిశత / సంక్రామకత్వం / సంహతత్వం” is idiomatic and technically standard for “reflexivity / monotonicity / transitivity / compactness (of derivability)” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T038","terminology_or_sense_decision","high","mixed_provisional","assumption / premise / conclusion / introduction rule / elimination rule / discharged / undischarged / subderivation","పరికల్పన / పూర్వాధారం / నిష్కర్ష / ప్రవేశ నియమం / తొలగింపు నియమం / ఉపసంహరించిన / ఉపసంహరించని / ఉప-నిరూపణ","Telugu","Telu","te-Telu-IN","OLP-0085","first-order-logic/natural-deduction/rules-and-proofs","content/first-order-logic/natural-deduction/rules-and-proofs.tex","translation/content/first-order-logic/natural-deduction/rules-and-proofs.tex","content/first-order-logic/natural-deduction/rules-and-proofs.tex:15-24","translation/content/first-order-logic/natural-deduction/rules-and-proofs.tex:15-23","OLP-0085-B006","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “పరికల్పన / పూర్వాధారం / నిష్కర్ష / ప్రవేశ నియమం / తొలగింపు నియమం / ఉపసంహరించిన / ఉపసంహరించని / ఉప-నిరూపణ” is idiomatic and technically standard for “assumption / premise / conclusion / introduction rule / elimination rule / discharged / undischarged / subderivation” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T038","terminology_or_sense_decision","high","mixed_provisional","assumption / premise / conclusion / introduction rule / elimination rule / discharged / undischarged / subderivation","పరికల్పన / పూర్వాధారం / నిష్కర్ష / ప్రవేశ నియమం / తొలగింపు నియమం / ఉపసంహరించిన / ఉపసంహరించని / ఉప-నిరూపణ","Telugu","Telu","te-Telu-IN","OLP-0088","first-order-logic/natural-deduction/derivations","content/first-order-logic/natural-deduction/derivations.tex","translation/content/first-order-logic/natural-deduction/derivations.tex","content/first-order-logic/natural-deduction/derivations.tex:23-37","translation/content/first-order-logic/natural-deduction/derivations.tex:22-36","OLP-0088-B007","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “పరికల్పన / పూర్వాధారం / నిష్కర్ష / ప్రవేశ నియమం / తొలగింపు నియమం / ఉపసంహరించిన / ఉపసంహరించని / ఉప-నిరూపణ” is idiomatic and technically standard for “assumption / premise / conclusion / introduction rule / elimination rule / discharged / undischarged / subderivation” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T038","terminology_or_sense_decision","high","mixed_provisional","assumption / premise / conclusion / introduction rule / elimination rule / discharged / undischarged / subderivation","పరికల్పన / పూర్వాధారం / నిష్కర్ష / ప్రవేశ నియమం / తొలగింపు నియమం / ఉపసంహరించిన / ఉపసంహరించని / ఉప-నిరూపణ","Telugu","Telu","te-Telu-IN","OLP-0095","first-order-logic/natural-deduction/soundness","content/first-order-logic/natural-deduction/soundness.tex","translation/content/first-order-logic/natural-deduction/soundness.tex","content/first-order-logic/natural-deduction/soundness.tex:52-59","translation/content/first-order-logic/natural-deduction/soundness.tex:52-58","OLP-0095-B010","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “పరికల్పన / పూర్వాధారం / నిష్కర్ష / ప్రవేశ నియమం / తొలగింపు నియమం / ఉపసంహరించిన / ఉపసంహరించని / ఉప-నిరూపణ” is idiomatic and technically standard for “assumption / premise / conclusion / introduction rule / elimination rule / discharged / undischarged / subderivation” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T039","terminology_or_sense_decision","high","mixed_provisional","signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule","చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం","Telugu","Telu","te-Telu-IN","OLP-0099","first-order-logic/tableaux/rules-and-proofs","content/first-order-logic/tableaux/rules-and-proofs.tex","translation/content/first-order-logic/tableaux/rules-and-proofs.tex","content/first-order-logic/tableaux/rules-and-proofs.tex:15-19","translation/content/first-order-logic/tableaux/rules-and-proofs.tex:15-19","OLP-0099-B006","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం” is idiomatic and technically standard for “signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T039","terminology_or_sense_decision","high","mixed_provisional","signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule","చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం","Telugu","Telu","te-Telu-IN","OLP-0099","first-order-logic/tableaux/rules-and-proofs","content/first-order-logic/tableaux/rules-and-proofs.tex","translation/content/first-order-logic/tableaux/rules-and-proofs.tex","content/first-order-logic/tableaux/rules-and-proofs.tex:15-19","translation/content/first-order-logic/tableaux/rules-and-proofs.tex:15-19","OLP-0099-B006","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం” is idiomatic and technically standard for “signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T039","terminology_or_sense_decision","high","mixed_provisional","signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule","చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం","Telugu","Telu","te-Telu-IN","OLP-0099","first-order-logic/tableaux/rules-and-proofs","content/first-order-logic/tableaux/rules-and-proofs.tex","translation/content/first-order-logic/tableaux/rules-and-proofs.tex","content/first-order-logic/tableaux/rules-and-proofs.tex:44-52","translation/content/first-order-logic/tableaux/rules-and-proofs.tex:44-52","OLP-0099-B010","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం” is idiomatic and technically standard for “signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T039","terminology_or_sense_decision","high","mixed_provisional","signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule","చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం","Telugu","Telu","te-Telu-IN","OLP-0102","first-order-logic/tableaux/derivations","content/first-order-logic/tableaux/derivations.tex","translation/content/first-order-logic/tableaux/derivations.tex","content/first-order-logic/tableaux/derivations.tex:23-40","translation/content/first-order-logic/tableaux/derivations.tex:23-41","OLP-0102-B007","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం” is idiomatic and technically standard for “signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T039","terminology_or_sense_decision","high","mixed_provisional","signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule","చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం","Telugu","Telu","te-Telu-IN","OLP-0103","first-order-logic/tableaux/proving-things","content/first-order-logic/tableaux/proving-things.tex","translation/content/first-order-logic/tableaux/proving-things.tex","content/first-order-logic/tableaux/proving-things.tex:25-47","translation/content/first-order-logic/tableaux/proving-things.tex:25-47","OLP-0103-B008","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం” is idiomatic and technically standard for “signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T039","terminology_or_sense_decision","high","mixed_provisional","signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule","చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం","Telugu","Telu","te-Telu-IN","OLP-0101","first-order-logic/tableaux/quantifier-rules","content/first-order-logic/tableaux/quantifier-rules.tex","translation/content/first-order-logic/tableaux/quantifier-rules.tex","content/first-order-logic/tableaux/quantifier-rules.tex:53-55","translation/content/first-order-logic/tableaux/quantifier-rules.tex:54-56","OLP-0101-B012","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం” is idiomatic and technically standard for “signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T039","terminology_or_sense_decision","high","mixed_provisional","signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule","చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం","Telugu","Telu","te-Telu-IN","OLP-0100","first-order-logic/tableaux/propositional-rules","content/first-order-logic/tableaux/propositional-rules.tex","translation/content/first-order-logic/tableaux/propositional-rules.tex","content/first-order-logic/tableaux/propositional-rules.tex:77","translation/content/first-order-logic/tableaux/propositional-rules.tex:77","OLP-0100-B014","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “చిహ్నిత సూత్రం / సత్యమూల్య సంకేతం / టాబ్లో / సంవృత శాఖ / వివృత శాఖ / తనిఖీ గుర్తు / ఐగెన్ చరరాశి షరతు / కట్ నియమం” is idiomatic and technically standard for “signed formula / truth-value sign / tableau / closed branch / open branch / checkmark / eigenvariable condition / cut rule” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T040","terminology_or_sense_decision","high","mixed_provisional","axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem","స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం","Telugu","Telu","te-Telu-IN","OLP-0113","first-order-logic/axiomatic-deduction/rules-and-proofs","content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex","translation/content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex","content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex:15-22","translation/content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex:15-22","OLP-0113-B006","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం” is idiomatic and technically standard for “axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T040","terminology_or_sense_decision","high","mixed_provisional","axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem","స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం","Telugu","Telu","te-Telu-IN","OLP-0113","first-order-logic/axiomatic-deduction/rules-and-proofs","content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex","translation/content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex","content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex:37-41","translation/content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex:37-41","OLP-0113-B008","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం” is idiomatic and technically standard for “axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T040","terminology_or_sense_decision","high","mixed_provisional","axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem","స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం","Telugu","Telu","te-Telu-IN","OLP-0114","first-order-logic/axiomatic-deduction/axioms-rules-propositional","content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex","translation/content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex","content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex:15-34","translation/content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex:15-34","OLP-0114-B006","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం” is idiomatic and technically standard for “axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T040","terminology_or_sense_decision","high","mixed_provisional","axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem","స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం","Telugu","Telu","te-Telu-IN","OLP-0114","first-order-logic/axiomatic-deduction/axioms-rules-propositional","content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex","translation/content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex","content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex:36-39","translation/content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex:36-39","OLP-0114-B007","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం” is idiomatic and technically standard for “axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T040","terminology_or_sense_decision","high","mixed_provisional","axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem","స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం","Telugu","Telu","te-Telu-IN","OLP-0115","first-order-logic/axiomatic-deduction/axioms-rules-quantifiers","content/first-order-logic/axiomatic-deduction/axioms-rules-quantifiers.tex","translation/content/first-order-logic/axiomatic-deduction/axioms-rules-quantifiers.tex","content/first-order-logic/axiomatic-deduction/axioms-rules-quantifiers.tex:23-30","translation/content/first-order-logic/axiomatic-deduction/axioms-rules-quantifiers.tex:23-30","OLP-0115-B007","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం” is idiomatic and technically standard for “axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T040","terminology_or_sense_decision","high","mixed_provisional","axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem","స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం","Telugu","Telu","te-Telu-IN","OLP-0118","first-order-logic/axiomatic-deduction/proof-theoretic-notions","content/first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex","translation/content/first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex","content/first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex:13","translation/content/first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex:13","OLP-0118-B005","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం” is idiomatic and technically standard for “axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T040","terminology_or_sense_decision","high","mixed_provisional","axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem","స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం","Telugu","Telu","te-Telu-IN","OLP-0121","first-order-logic/axiomatic-deduction/provability-consistency","content/first-order-logic/axiomatic-deduction/provability-consistency.tex","translation/content/first-order-logic/axiomatic-deduction/provability-consistency.tex","content/first-order-logic/axiomatic-deduction/provability-consistency.tex:15-17","translation/content/first-order-logic/axiomatic-deduction/provability-consistency.tex:15-17","OLP-0121-B006","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం” is idiomatic and technically standard for “axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T040","terminology_or_sense_decision","high","mixed_provisional","axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem","స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం","Telugu","Telu","te-Telu-IN","OLP-0119","first-order-logic/axiomatic-deduction/deduction-theorem","content/first-order-logic/axiomatic-deduction/deduction-theorem.tex","translation/content/first-order-logic/axiomatic-deduction/deduction-theorem.tex","content/first-order-logic/axiomatic-deduction/deduction-theorem.tex:49-52","translation/content/first-order-logic/axiomatic-deduction/deduction-theorem.tex:48-51","OLP-0119-B011","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “స్వీకృతం / స్వీకృత రూపం / స్వీకృతాధారిత నిరూపణ / నిగమన నియమం / మోడస్ పోనెన్స్ / పరిమాణీకరణిక నియమం / నిరూప్యతా సంబంధం / నిరూపణ-సిద్ధాంత భావన / నిగమన సిద్ధాంతం” is idiomatic and technically standard for “axiom / axiom instance / axiomatic derivation / inference rule / modus ponens / quantifier rule / derivability relation / proof-theoretic notion / deduction theorem” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
"REV-TE-T041","terminology_or_sense_decision","high","mixed_provisional","complete set / saturated set / Henkin expansion / Lindenbaum's Lemma / term model / Truth Lemma / factoring / finitely satisfiable / Compactness Theorem / Lowenheim--Skolem Theorem / Skolem's Paradox","సంపూర్ణ సమితి / సంతృప్తీకృత సమితి / హెన్కిన్ విస్తరణ / లిండెన్‌బామ్ ఉపసిద్ధాంతం / పద నమూనా / సత్య ఉపసిద్ధాంతం / వర్గీకరణ / పరిమితంగా సంతృప్తిపరచదగిన / సంహతత్వ సిద్ధాంతం / లొవెన్‌హైమ్--స్కోలెమ్ సిద్ధాంతం / స్కోలెమ్ విరోధాభాసం","Telugu","Telu","te-Telu-IN","OLP-0129","first-order-logic/completeness/complete-consistent-sets","content/first-order-logic/completeness/complete-consistent-sets.tex","translation/content/first-order-logic/completeness/complete-consistent-sets.tex","content/first-order-logic/completeness/complete-consistent-sets.tex:19-23","translation/content/first-order-logic/completeness/complete-consistent-sets.tex:19-23","OLP-0129-B007","","pending_coherent_reader_pagination","provisional_pending_optional_specialist_review_no_hold","Please double-check whether “సంపూర్ణ సమితి / సంతృప్తీకృత సమితి / హెన్కిన్ విస్తరణ / లిండెన్‌బామ్ ఉపసిద్ధాంతం / పద నమూనా / సత్య ఉపసిద్ధాంతం / వర్గీకరణ / పరిమితంగా సంతృప్తిపరచదగిన / సంహతత్వ సిద్ధాంతం / లొవెన్‌హైమ్--స్కోలెమ్ సిద్ధాంతం / స్కోలెమ్ విరోధాభాసం” is idiomatic and technically standard for “complete set / saturated set / Henkin expansion / Lindenbaum's Lemma / term model / Truth Lemma / factoring / finitely satisfiable / Compactness Theorem / Lowenheim--Skolem Theorem / Skolem's Paradox” in Telugu logic/mathematics across Andhra Pradesh and Telangana. If not, what exact replacement should be used while leaving the displayed definition, formulas and source scope unchanged?"
